Taylor-Green Vortex
cc -O3 -Wall -Werror -std=c99 -I/home/akshays/Codes/SuperLU_5.2.1/include -shared -fPIC -lm -lblas -L/home/akshays/Codes/SuperLU_5.2.1/lib -lsuperlu ./superlu_util.c -o /tmp/lua_g8FRco.so
[0 - 7f84910fd780] {4}{threads}: reservation ('CPU proc 1d00000000000003') cannot be satisfied
======================= Problem parameters ======================
           Nx, Ny, Nz           = 32, 32, 32
           Lx, Ly, Lz           = 6.283185, 6.283185, 6.283185
           dx, dy, dz           = 0.196350, 0.196350, 0.196350
           Time stepping method = CONSTANT_CFL_NUM
           CFL_num              = 0.600000
           prow, pcol           = 4, 4
           fileIO               = false
================================================================
Finished X matrices initialization
Finished Y matrices initialization
Finished Z matrices initialization
Finished LU initialization
Finished initialization
TKE, Enstrophy = 4096, 24576
  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
   413 |  1.2255e+00 |  2.9667e-03 |  0.0000e+00 |  3.3333e-01 |  3.6681e-01 |  1.0001e+00 |  1.1736e+00
   414 |  1.2284e+00 |  2.9667e-03 |  0.0000e+00 |  3.3333e-01 | -3.2989e-01 |  1.0001e+00 |  1.1745e+00
   415 |  1.2314e+00 |  2.9666e-03 |  0.0000e+00 |  3.3333e-01 | -2.1949e-02 |  1.0001e+00 |  1.1754e+00
   416 |  1.2344e+00 |  2.9666e-03 | -0.0000e+00 |  5.0930e+00 | -3.6140e-02 |  1.0001e+00 |  1.1764e+00
   417 |  1.2373e+00 |  2.9666e-03 |  7.5688e-02 |  1.4860e-02 |  2.6641e-01 |  1.0001e+00 |  1.1773e+00
   418 |  1.2403e+00 |  2.9666e-03 | -0.0000e+00 |  5.0930e+00 | -1.0237e-01 |  1.0001e+00 |  1.1782e+00
   419 |  1.2433e+00 |  2.9666e-03 |  4.7148e-06 | -9.2201e-02 | -7.2845e-03 |  1.0001e+00 |  1.1792e+00
   420 |  1.2462e+00 |  2.9665e-03 |  4.7102e-06 | -9.2158e-02 | -1.0207e-01 |  1.0001e+00 |  1.1801e+00
   421 |  1.2492e+00 |  2.9665e-03 |  4.7098e-06 | -9.2120e-02 | -2.6937e-01 |  1.0001e+00 |  1.1810e+00
   422 |  1.2522e+00 |  2.9665e-03 |  1.5653e-03 |  2.3593e-02 | -1.0176e-01 |  1.0001e+00 |  1.1820e+00
   423 |  1.2551e+00 |  2.9665e-03 |  8.9654e-02 |  1.8286e-02 | -8.4116e-01 |  1.0001e+00 |  1.1829e+00
   424 |  1.2581e+00 |  2.9664e-03 | -0.0000e+00 |  5.0930e+00 | -7.8115e-02 |  1.0001e+00 |  1.1839e+00
   425 |  1.2611e+00 |  2.9664e-03 |  7.8532e-02 |  1.4865e-02 | -3.4504e-01 |  1.0001e+00 |  1.1848e+00
   426 |  1.2640e+00 |  2.9664e-03 |  0.0000e+00 |  3.3333e-01 |  2.7323e-01 |  1.0001e+00 |  1.1858e+00
   427 |  1.2670e+00 |  2.9664e-03 |  0.0000e+00 |  5.0930e+00 |  3.8748e-01 |  1.0001e+00 |  1.1867e+00
   428 |  1.2700e+00 |  2.9664e-03 |  2.9664e-03 | -1.0564e+00 |  1.8817e-01 |  1.0001e+00 |  1.1877e+00
   429 |  1.2729e+00 |  2.9663e-03 |  0.0000e+00 |  3.3333e-01 |  3.9052e-01 |  1.0001e+00 |  1.1887e+00
   430 |  1.2759e+00 |  2.9663e-03 |  1.6387e-03 |  2.3852e-02 |  2.4611e-02 |  1.0001e+00 |  1.1896e+00
   431 |  1.2789e+00 |  2.9663e-03 | -0.0000e+00 |  5.0930e+00 | -6.8284e-01 |  1.0001e+00 |  1.1906e+00
   432 |  1.2818e+00 |  2.9663e-03 |  0.0000e+00 |  5.0930e+00 |  3.6250e-01 |  1.0001e+00 |  1.1916e+00
   433 |  1.2848e+00 |  2.9663e-03 |  5.0637e-04 | -3.6072e-03 |  1.4460e+00 |  1.0001e+00 |  1.1926e+00
   434 |  1.2878e+00 |  2.9663e-03 |  0.0000e+00 |  5.0930e+00 |  3.0402e-01 |  1.0001e+00 |  1.1935e+00
   435 |  1.2907e+00 |  2.9662e-03 |  1.6869e-03 |  2.3745e-02 | -7.1596e-03 |  1.0001e+00 |  1.1945e+00
   436 |  1.2937e+00 |  2.9662e-03 | -0.0000e+00 |  5.0930e+00 | -5.4348e-03 |  1.0001e+00 |  1.1955e+00
   437 |  1.2967e+00 |  2.9662e-03 |  5.1211e-04 | -3.9277e-03 | -3.6162e-01 |  1.0001e+00 |  1.1965e+00
   438 |  1.2996e+00 |  2.9662e-03 |  1.7166e-03 |  2.3469e-02 |  2.5932e-04 |  1.0001e+00 |  1.1975e+00
   439 |  1.3026e+00 |  2.9661e-03 |  0.0000e+00 |  5.0930e+00 |  3.7426e-01 |  1.0001e+00 |  1.1985e+00
   440 |  1.3056e+00 |  2.9661e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1995e+00
   441 |  1.3085e+00 |  2.9661e-03 |  1.7461e-03 |  2.3339e-02 | -7.0977e-03 |  1.0001e+00 |  1.2005e+00
   442 |  1.3115e+00 |  2.9661e-03 | -0.0000e+00 |  5.0930e+00 | -2.3769e+00 |  1.0001e+00 |  1.2015e+00
   443 |  1.3145e+00 |  2.9660e-03 |  1.7659e-03 | -4.4551e-03 | -6.4592e-02 |  1.0001e+00 |  1.2025e+00
   444 |  1.3174e+00 |  2.9660e-03 |  1.7760e-03 |  2.3555e-02 | -7.2099e-03 |  1.0001e+00 |  1.2035e+00
   445 |  1.3204e+00 |  2.9660e-03 |  1.7862e-03 | -4.7057e-03 |  4.0232e-02 |  1.0001e+00 |  1.2045e+00
   446 |  1.3234e+00 |  2.9660e-03 |  0.0000e+00 |  5.0930e+00 |  1.0007e+00 |  1.0001e+00 |  1.2056e+00
   447 |  1.3263e+00 |  2.9659e-03 |  0.0000e+00 |  5.0930e+00 |  9.0497e-02 |  1.0001e+00 |  1.2066e+00
   448 |  1.3293e+00 |  2.9659e-03 |  0.0000e+00 |  5.0930e+00 |  2.6237e-01 |  1.0001e+00 |  1.2076e+00
   449 |  1.3322e+00 |  2.9659e-03 |  0.0000e+00 |  3.3333e-01 | -7.0861e-01 |  1.0001e+00 |  1.2086e+00
   450 |  1.3352e+00 |  2.9659e-03 |  1.8384e-03 |  2.4219e-02 | -6.7837e-03 |  1.0001e+00 |  1.2097e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
   451 |  1.3382e+00 |  2.9658e-03 | -0.0000e+00 |  5.0930e+00 | -7.1760e-03 |  1.0001e+00 |  1.2107e+00
   452 |  1.3411e+00 |  2.9658e-03 | -0.0000e+00 |  5.0930e+00 | -7.1101e-03 |  1.0001e+00 |  1.2117e+00
   453 |  1.3441e+00 |  2.9658e-03 |  1.8700e-03 |  2.4081e-02 | -2.3929e+00 |  1.0001e+00 |  1.2128e+00
   454 |  1.3471e+00 |  2.9658e-03 |  0.0000e+00 |  3.3333e-01 | -7.1554e-01 |  1.0001e+00 |  1.2138e+00
   455 |  1.3500e+00 |  2.9658e-03 |  1.8911e-03 |  2.3872e-02 |  5.2730e-01 |  1.0001e+00 |  1.2149e+00
   456 |  1.3530e+00 |  2.9657e-03 | -0.0000e+00 |  5.0930e+00 | -7.0971e-04 |  1.0001e+00 |  1.2159e+00
   457 |  1.3560e+00 |  2.9657e-03 |  5.4913e-06 | -8.9355e-02 |  3.1958e-02 |  1.0001e+00 |  1.2170e+00
   458 |  1.3589e+00 |  2.9657e-03 |  0.0000e+00 |  3.3333e-01 | -3.2785e-01 |  1.0001e+00 |  1.2180e+00
   459 |  1.3619e+00 |  2.9657e-03 |  1.9341e-03 |  2.3460e-02 |  3.8674e-03 |  1.0001e+00 |  1.2191e+00
   460 |  1.3649e+00 |  2.9657e-03 |  1.9451e-03 |  2.3354e-02 | -2.4017e+00 |  1.0001e+00 |  1.2201e+00
   461 |  1.3678e+00 |  2.9656e-03 |  9.4006e-02 |  1.6705e-02 | -3.0292e-01 |  1.0001e+00 |  1.2212e+00
   462 |  1.3708e+00 |  2.9656e-03 | -0.0000e+00 |  5.0930e+00 | -4.9130e-02 |  1.0001e+00 |  1.2223e+00
   463 |  1.3738e+00 |  2.9656e-03 | -0.0000e+00 |  5.0930e+00 | -3.9733e-01 |  1.0001e+00 |  1.2233e+00
   464 |  1.3767e+00 |  2.9656e-03 |  0.0000e+00 |  5.0930e+00 |  3.4215e-02 |  1.0001e+00 |  1.2244e+00
   465 |  1.3797e+00 |  2.9655e-03 |  2.0011e-03 | -3.8041e-03 |  6.1260e-03 |  1.0001e+00 |  1.2255e+00
   466 |  1.3827e+00 |  2.9655e-03 | -0.0000e+00 |  5.0930e+00 | -3.0774e-01 |  1.0001e+00 |  1.2266e+00
   467 |  1.3856e+00 |  2.9655e-03 |  0.0000e+00 |  3.3333e-01 | -2.2745e-02 |  1.0001e+00 |  1.2276e+00
   468 |  1.3886e+00 |  2.9655e-03 |  2.0348e-03 | -3.1761e-03 |  5.8435e-03 |  1.0001e+00 |  1.2287e+00
   469 |  1.3916e+00 |  2.9654e-03 |  2.0460e-03 |  2.2696e-02 |  5.4462e-01 |  1.0001e+00 |  1.2298e+00
   470 |  1.3945e+00 |  2.9654e-03 |  8.8292e-04 | -1.7381e-02 |  3.9711e-02 |  1.0001e+00 |  1.2309e+00
   471 |  1.3975e+00 |  2.9654e-03 |  2.0684e-03 |  2.2765e-02 |  8.8721e-02 |  1.0001e+00 |  1.2320e+00
   472 |  1.4005e+00 |  2.9654e-03 |  9.9701e-02 |  1.7237e-02 |  2.8220e-02 |  1.0001e+00 |  1.2331e+00
   473 |  1.4034e+00 |  2.9654e-03 |  2.0910e-03 | -3.3643e-03 | -2.2946e-02 |  1.0001e+00 |  1.2342e+00
   474 |  1.4064e+00 |  2.9653e-03 |  0.0000e+00 |  5.0930e+00 |  2.8383e-02 |  1.0001e+00 |  1.2353e+00
   475 |  1.4094e+00 |  2.9653e-03 |  2.1140e-03 | -3.7816e-03 | -6.6514e-03 |  1.0001e+00 |  1.2364e+00
   476 |  1.4123e+00 |  2.9653e-03 |  9.0693e-04 | -1.7308e-02 |  1.0000e+00 |  1.0001e+00 |  1.2375e+00
   477 |  1.4153e+00 |  2.9653e-03 |  9.1129e-04 | -1.7295e-02 |  2.8627e-02 |  1.0001e+00 |  1.2387e+00
   478 |  1.4182e+00 |  2.9652e-03 |  2.1493e-03 |  2.2369e-02 |  3.0746e-01 |  1.0001e+00 |  1.2398e+00
   479 |  1.4212e+00 |  2.9652e-03 |  5.6522e-04 | -5.3228e-03 | -4.3542e-02 |  1.0001e+00 |  1.2409e+00
   480 |  1.4242e+00 |  2.9652e-03 |  0.0000e+00 |  5.0930e+00 |  1.0574e+00 |  1.0001e+00 |  1.2420e+00
   481 |  1.4271e+00 |  2.9652e-03 |  0.0000e+00 |  5.0930e+00 |  3.1238e-01 |  1.0001e+00 |  1.2432e+00
   482 |  1.4301e+00 |  2.9651e-03 |  2.1968e-03 |  2.2623e-02 | -2.8393e-02 |  1.0001e+00 |  1.2443e+00
   483 |  1.4331e+00 |  2.9651e-03 |  2.2087e-03 |  2.2771e-02 |  4.3921e-02 |  1.0001e+00 |  1.2454e+00
   484 |  1.4360e+00 |  2.9651e-03 | -0.0000e+00 |  5.0930e+00 | -1.4583e-02 |  1.0001e+00 |  1.2466e+00
   485 |  1.4390e+00 |  2.9651e-03 |  0.0000e+00 |  3.3333e-01 | -4.2968e-01 |  1.0001e+00 |  1.2477e+00
   486 |  1.4420e+00 |  2.9650e-03 |  2.2445e-03 |  2.3099e-02 |  1.0660e+00 |  1.0001e+00 |  1.2489e+00
   487 |  1.4449e+00 |  2.9650e-03 |  2.2566e-03 |  2.3112e-02 |  1.4505e+00 |  1.0001e+00 |  1.2500e+00
   488 |  1.4479e+00 |  2.9650e-03 |  9.6418e-04 | -1.7625e-02 | -9.3451e-02 |  1.0001e+00 |  1.2512e+00
   489 |  1.4509e+00 |  2.9650e-03 |  1.0957e-01 |  1.7634e-02 |  3.6251e-01 |  1.0001e+00 |  1.2523e+00
   490 |  1.4538e+00 |  2.9649e-03 |  2.2932e-03 |  2.2819e-02 | -2.4390e+00 |  1.0001e+00 |  1.2535e+00
   491 |  1.4568e+00 |  2.9649e-03 | -0.0000e+00 |  5.0930e+00 | -4.7109e-02 |  1.0001e+00 |  1.2546e+00
   492 |  1.4598e+00 |  2.9649e-03 |  2.3176e-03 | -4.2659e-03 | -9.2973e-02 |  1.0001e+00 |  1.2558e+00
   493 |  1.4627e+00 |  2.9649e-03 |  0.0000e+00 |  5.0930e+00 |  8.6011e-02 |  1.0001e+00 |  1.2570e+00
   494 |  1.4657e+00 |  2.9648e-03 |  2.3421e-03 | -3.8421e-03 |  4.6988e-01 |  1.0001e+00 |  1.2582e+00
   495 |  1.4687e+00 |  2.9648e-03 | -0.0000e+00 |  5.0930e+00 | -9.2421e-02 |  1.0001e+00 |  1.2593e+00
   496 |  1.4716e+00 |  2.9648e-03 | -0.0000e+00 |  5.0930e+00 | -9.2235e-02 |  1.0001e+00 |  1.2605e+00
   497 |  1.4746e+00 |  2.9648e-03 |  0.0000e+00 |  5.0930e+00 |  5.7742e-01 |  1.0001e+00 |  1.2617e+00
   498 |  1.4775e+00 |  2.9647e-03 | -0.0000e+00 |  5.0930e+00 | -2.2644e-02 |  1.0001e+00 |  1.2629e+00
   499 |  1.4805e+00 |  2.9647e-03 |  2.4043e-03 | -3.0783e-03 |  8.5623e-02 |  1.0001e+00 |  1.2641e+00
   500 |  1.4835e+00 |  2.9647e-03 |  4.9041e-06 | -8.5463e-02 |  3.0039e-02 |  1.0001e+00 |  1.2653e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
   501 |  1.4864e+00 |  2.9647e-03 | -0.0000e+00 |  5.0930e+00 | -4.6092e-02 |  1.0001e+00 |  1.2665e+00
   502 |  1.4894e+00 |  2.9646e-03 |  2.4432e-03 |  2.1733e-02 | -6.4411e-03 |  1.0001e+00 |  1.2677e+00
   503 |  1.4924e+00 |  2.9646e-03 |  0.0000e+00 |  5.0930e+00 |  1.0900e+00 |  1.0001e+00 |  1.2689e+00
   504 |  1.4953e+00 |  2.9646e-03 |  0.0000e+00 |  5.0930e+00 |  3.1246e-02 |  1.0001e+00 |  1.2701e+00
   505 |  1.4983e+00 |  2.9645e-03 |  4.9801e-06 | -8.4665e-02 |  5.8597e-01 |  1.0001e+00 |  1.2713e+00
   506 |  1.5013e+00 |  2.9645e-03 |  6.0840e-04 | -7.3137e-03 | -5.7796e-03 |  1.0001e+00 |  1.2725e+00
   507 |  1.5042e+00 |  2.9645e-03 |  2.9645e-03 | -1.0564e+00 |  1.8817e-01 |  1.0001e+00 |  1.2737e+00
   508 |  1.5072e+00 |  2.9644e-03 |  0.0000e+00 |  3.3333e-01 | -2.3364e-02 |  1.0001e+00 |  1.2749e+00
   509 |  1.5102e+00 |  2.9644e-03 |  2.5322e-03 |  2.1035e-02 |  3.5849e-01 |  1.0001e+00 |  1.2762e+00
   510 |  1.5131e+00 |  2.9644e-03 |  2.5446e-03 |  2.1015e-02 |  3.7640e-02 |  1.0001e+00 |  1.2774e+00
   511 |  1.5161e+00 |  2.9644e-03 |  0.0000e+00 |  3.3333e-01 |  5.9286e-01 |  1.0001e+00 |  1.2786e+00
   512 |  1.5191e+00 |  2.9644e-03 |  6.1963e-06 |  5.1244e-02 | -9.0003e-02 |  1.0001e+00 |  1.2799e+00
   513 |  1.5220e+00 |  2.9643e-03 |  2.5827e-03 | -3.1223e-03 | 2.2069e-312 |  1.0001e+00 |  1.2811e+00
   514 |  1.5250e+00 |  2.9643e-03 |  0.0000e+00 |  3.3333e-01 | -4.7246e-01 |  1.0001e+00 |  1.2824e+00
   515 |  1.5279e+00 |  2.9643e-03 |  0.0000e+00 |  5.0930e+00 |  8.4763e-02 |  1.0001e+00 |  1.2836e+00
   516 |  1.5309e+00 |  2.9643e-03 |  1.0944e-03 | -1.7002e-02 | 7.9051e-323 |  1.0001e+00 |  1.2849e+00
   517 |  1.5339e+00 |  2.9643e-03 | -0.0000e+00 |  5.0930e+00 | -6.5522e-03 |  1.0001e+00 |  1.2861e+00
   518 |  1.5368e+00 |  2.9643e-03 |  0.0000e+00 |  3.3333e-01 | -2.5425e-02 |  1.0001e+00 |  1.2874e+00
   519 |  1.5398e+00 |  2.9642e-03 |  2.6610e-03 |  2.2148e-02 | -1.5088e-02 |  1.0001e+00 |  1.2886e+00
   520 |  1.5428e+00 |  2.9642e-03 |  0.0000e+00 |  3.3333e-01 |  5.7517e-01 |  1.0001e+00 |  1.2899e+00
   521 |  1.5457e+00 |  2.9642e-03 | -0.0000e+00 |  5.0930e+00 | -9.0638e-02 |  1.0001e+00 |  1.2912e+00
   522 |  1.5487e+00 |  2.9641e-03 |  1.1165e-03 | -1.4363e-02 |  3.2342e-02 |  1.0001e+00 |  1.2924e+00
   523 |  1.5517e+00 |  2.9641e-03 |  2.7138e-03 |  2.2240e-02 |  4.8682e-02 |  1.0001e+00 |  1.2937e+00
   524 |  1.5546e+00 |  2.9641e-03 | -0.0000e+00 |  5.0930e+00 | -2.5222e-02 |  1.0001e+00 |  1.2950e+00
   525 |  1.5576e+00 |  2.9640e-03 |  2.7413e-03 |  2.2147e-02 |  1.8817e-01 |  1.0001e+00 |  1.2963e+00
   526 |  1.5606e+00 |  2.9640e-03 |  0.0000e+00 |  5.0930e+00 |  3.8589e-01 |  1.0001e+00 |  1.2975e+00
   527 |  1.5635e+00 |  2.9640e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0001e+00 |  1.2988e+00
   528 |  1.5665e+00 |  2.9640e-03 |  0.0000e+00 |  3.3333e-01 | -4.3013e-02 |  1.0001e+00 |  1.3001e+00
   529 |  1.5694e+00 |  2.9639e-03 |  2.7967e-03 |  2.2114e-02 |  3.9071e-01 |  1.0001e+00 |  1.3014e+00
   530 |  1.5724e+00 |  2.9639e-03 | -0.0000e+00 |  5.0930e+00 | -1.2339e-02 |  1.0001e+00 |  1.3027e+00
   531 |  1.5754e+00 |  2.9639e-03 |  7.1718e-06 | -8.2265e-02 |  1.4538e+00 |  1.0001e+00 |  1.3040e+00
   532 |  1.5783e+00 |  2.9639e-03 | -0.0000e+00 |  5.0930e+00 | -8.9490e-02 |  1.0001e+00 |  1.3053e+00
   533 |  1.5813e+00 |  2.9638e-03 |  1.4215e-01 |  2.0078e-02 | -1.0932e-02 |  1.0001e+00 |  1.3066e+00
   534 |  1.5843e+00 |  2.9638e-03 |  1.4303e-01 |  2.0500e-02 | -8.9214e-02 |  1.0001e+00 |  1.3079e+00
   535 |  1.5872e+00 |  2.9637e-03 |  2.8770e-03 |  2.2096e-02 | -6.0379e-03 |  1.0001e+00 |  1.3092e+00
   536 |  1.5902e+00 |  2.9637e-03 |  6.0659e-06 | -8.2870e-02 |  1.1840e-01 |  1.0001e+00 |  1.3106e+00
   537 |  1.5932e+00 |  2.9637e-03 |  1.1635e-03 | -1.9276e-02 |  2.7167e-02 |  1.0001e+00 |  1.3119e+00
   538 |  1.5961e+00 |  2.9636e-03 |  5.7625e-06 |  4.3951e-02 |  3.6440e-02 |  1.0001e+00 |  1.3132e+00
   539 |  1.5991e+00 |  2.9636e-03 |  0.0000e+00 |  5.0930e+00 |  3.9263e-02 |  1.0001e+00 |  1.3146e+00
   540 |  1.6020e+00 |  2.9636e-03 |  2.9510e-03 | -2.4125e-03 | -8.4381e-01 |  1.0002e+00 |  1.3159e+00
   541 |  1.6050e+00 |  2.9636e-03 |  5.5026e-06 | -8.1945e-02 |  1.1366e+00 |  1.0002e+00 |  1.3172e+00
   542 |  1.6080e+00 |  2.9635e-03 |  1.1979e-03 | -1.8714e-02 |  3.8991e-02 |  1.0002e+00 |  1.3186e+00
   543 |  1.6109e+00 |  2.9635e-03 | -0.0000e+00 |  5.0930e+00 | -5.5769e-03 |  1.0002e+00 |  1.3199e+00
   544 |  1.6139e+00 |  2.9634e-03 |  3.0045e-03 |  1.8032e-02 |  3.5321e-02 |  1.0002e+00 |  1.3213e+00
   545 |  1.6169e+00 |  2.9634e-03 |  5.1778e-06 | -8.0919e-02 |  3.2123e-02 |  1.0002e+00 |  1.3226e+00
   546 |  1.6198e+00 |  2.9633e-03 |  1.2245e-03 | -1.9761e-02 | -5.2174e-01 |  1.0002e+00 |  1.3240e+00
   547 |  1.6228e+00 |  2.9633e-03 |  5.0477e-06 | -8.0685e-02 | -5.2880e-03 |  1.0002e+00 |  1.3253e+00
   548 |  1.6258e+00 |  2.9632e-03 |  1.5601e-01 |  2.1559e-02 | -5.2700e-03 |  1.0002e+00 |  1.3267e+00
   549 |  1.6287e+00 |  2.9632e-03 |  3.0688e-03 |  1.8981e-02 | -1.2323e-01 |  1.0002e+00 |  1.3281e+00
   550 |  1.6317e+00 |  2.9632e-03 |  1.2480e-03 | -2.0873e-02 |  8.0646e-02 |  1.0002e+00 |  1.3294e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
   551 |  1.6346e+00 |  2.9631e-03 |  1.5898e-01 |  2.2470e-02 |  6.1204e-01 |  1.0002e+00 |  1.3308e+00
   552 |  1.6376e+00 |  2.9631e-03 |  3.1128e-03 | -2.8867e-03 | 2.2069e-312 |  1.0002e+00 |  1.3322e+00
   553 |  1.6406e+00 |  2.9630e-03 | -0.0000e+00 |  5.0930e+00 | -1.0931e-02 |  1.0002e+00 |  1.3336e+00
   554 |  1.6435e+00 |  2.9630e-03 |  1.2725e-03 | -2.0551e-02 | 2.2069e-312 |  1.0002e+00 |  1.3350e+00
   555 |  1.6465e+00 |  2.9629e-03 | -0.0000e+00 |  5.0930e+00 | -4.1017e-01 |  1.0002e+00 |  1.3364e+00
   556 |  1.6495e+00 |  2.9629e-03 |  1.6407e-01 |  2.3081e-02 | -3.1569e-02 |  1.0002e+00 |  1.3377e+00
   557 |  1.6524e+00 |  2.9629e-03 |  0.0000e+00 |  3.3333e-01 |  1.2485e-01 |  1.0002e+00 |  1.3391e+00
   558 |  1.6554e+00 |  2.9628e-03 |  5.0757e-06 |  3.9911e-02 | -5.7583e-03 |  1.0002e+00 |  1.3405e+00
   559 |  1.6583e+00 |  2.9628e-03 | -0.0000e+00 |  5.0930e+00 | -6.1486e-03 |  1.0002e+00 |  1.3419e+00
   560 |  1.6613e+00 |  2.9627e-03 | -0.0000e+00 |  5.0930e+00 | -8.7375e-01 |  1.0002e+00 |  1.3434e+00
   561 |  1.6643e+00 |  2.9627e-03 | -0.0000e+00 |  5.0930e+00 | -5.8570e-03 |  1.0002e+00 |  1.3448e+00
   562 |  1.6672e+00 |  2.9626e-03 |  0.0000e+00 |  5.0930e+00 |  3.2428e-02 |  1.0002e+00 |  1.3462e+00
   563 |  1.6702e+00 |  2.9626e-03 | -0.0000e+00 |  5.0930e+00 | -1.2814e-01 |  1.0002e+00 |  1.3476e+00
   564 |  1.6732e+00 |  2.9626e-03 |  3.2833e-03 |  1.8111e-02 |  2.6009e-03 |  1.0002e+00 |  1.3490e+00
   565 |  1.6761e+00 |  2.9625e-03 |  3.2980e-03 |  1.8081e-02 |  8.3403e-01 |  1.0002e+00 |  1.3504e+00
   566 |  1.6791e+00 |  2.9625e-03 |  3.3121e-03 | -2.5859e-03 | -7.3239e-03 |  1.0002e+00 |  1.3519e+00
   567 |  1.6820e+00 |  2.9624e-03 |  2.0747e-01 |  2.7252e-02 |  6.3100e-01 |  1.0002e+00 |  1.3533e+00
   568 |  1.6850e+00 |  2.9624e-03 | -0.0000e+00 |  5.0930e+00 | -1.2936e-01 |  1.0002e+00 |  1.3547e+00
   569 |  1.6880e+00 |  2.9624e-03 |  3.3517e-03 | -2.7839e-03 | -2.8984e-02 |  1.0002e+00 |  1.3562e+00
   570 |  1.6909e+00 |  2.9623e-03 |  3.3645e-03 |  1.8358e-02 |  6.3501e-01 |  1.0002e+00 |  1.3576e+00
   571 |  1.6939e+00 |  2.9623e-03 |  1.3935e-03 | -2.1315e-02 |  4.6165e-01 |  1.0002e+00 |  1.3591e+00
   572 |  1.6969e+00 |  2.9622e-03 |  2.1406e-01 |  2.7832e-02 | -7.1958e-03 |  1.0002e+00 |  1.3605e+00
   573 |  1.6998e+00 |  2.9622e-03 |  1.4065e-03 | -2.2018e-02 | -5.6489e-01 |  1.0002e+00 |  1.3620e+00
   574 |  1.7028e+00 |  2.9622e-03 |  0.0000e+00 |  5.0930e+00 |  4.1598e-02 |  1.0002e+00 |  1.3635e+00
   575 |  1.7057e+00 |  2.9621e-03 |  3.4325e-03 |  1.8684e-02 | -1.3040e-01 |  1.0002e+00 |  1.3649e+00
   576 |  1.7087e+00 |  2.9621e-03 |  3.4464e-03 |  1.8692e-02 |  8.4535e-01 |  1.0002e+00 |  1.3664e+00
   577 |  1.7117e+00 |  2.9621e-03 |  3.4601e-03 |  1.8629e-02 |  4.4114e-01 |  1.0002e+00 |  1.3679e+00
   578 |  1.7146e+00 |  2.9620e-03 |  3.4738e-03 | -2.8007e-03 |  3.2534e-02 |  1.0002e+00 |  1.3694e+00
   579 |  1.7176e+00 |  2.9620e-03 |  3.4875e-03 |  1.8216e-02 |  1.1693e+00 |  1.0002e+00 |  1.3709e+00
   580 |  1.7206e+00 |  2.9620e-03 |  0.0000e+00 |  5.0930e+00 |  6.2146e-01 |  1.0002e+00 |  1.3723e+00
   581 |  1.7235e+00 |  2.9619e-03 |  3.3965e-06 | -7.5344e-02 | -2.5051e+00 |  1.0002e+00 |  1.3738e+00
   582 |  1.7265e+00 |  2.9619e-03 |  0.0000e+00 |  3.3333e-01 | -5.8001e-01 |  1.0002e+00 |  1.3754e+00
   583 |  1.7294e+00 |  2.9619e-03 |  2.2764e-06 | -7.5443e-02 | -6.6350e-02 |  1.0002e+00 |  1.3769e+00
   584 |  1.7324e+00 |  2.9618e-03 |  2.3084e-01 |  2.7810e-02 | -5.3241e-03 |  1.0002e+00 |  1.3784e+00
   585 |  1.7354e+00 |  2.9618e-03 |  1.4905e-06 |  3.4567e-02 | -8.2810e-02 |  1.0002e+00 |  1.3799e+00
   586 |  1.7383e+00 |  2.9617e-03 |  2.3374e-01 |  2.7840e-02 | -3.8582e-02 |  1.0002e+00 |  1.3814e+00
   587 |  1.7413e+00 |  2.9617e-03 |  3.6062e-03 |  1.5845e-02 | -6.7769e-02 |  1.0002e+00 |  1.3829e+00
   588 |  1.7442e+00 |  2.9617e-03 |  2.3666e-01 |  2.7669e-02 |  3.0455e-02 |  1.0002e+00 |  1.3844e+00
   589 |  1.7472e+00 |  2.9616e-03 |  2.0272e-01 |  2.4793e-02 |  6.7898e-02 |  1.0002e+00 |  1.3859e+00
   590 |  1.7502e+00 |  2.9616e-03 |  3.6469e-03 |  1.6222e-02 | 2.2069e-312 |  1.0002e+00 |  1.3874e+00
   591 |  1.7531e+00 |  2.9616e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0002e+00 |  1.3890e+00
   592 |  1.7561e+00 |  2.9615e-03 |  3.6718e-03 |  1.6415e-02 |  3.0387e-02 |  1.0002e+00 |  1.3905e+00
   593 |  1.7591e+00 |  2.9615e-03 | -0.0000e+00 |  5.0930e+00 | -3.2143e-02 |  1.0002e+00 |  1.3920e+00
   594 |  1.7620e+00 |  2.9615e-03 |  0.0000e+00 |  5.0930e+00 |  4.2416e-02 |  1.0002e+00 |  1.3935e+00
