Taylor-Green Vortex, no enstrophy, no user threads, xi = 0.64, alpha_beta = 40
cc -O3 -Wall -Werror -std=c99 -I/home/akshays/Codes/SuperLU_5.2.1/include -shared -fPIC -lm -lblas -L/home/akshays/Codes/SuperLU_5.2.1/lib -lsuperlu ./superlu_util.c -o /tmp/lua_8vcTAN.so
[0 - 7f9d89e15780] {4}{threads}: reservation ('CPU proc 1d0000000000000a') cannot be satisfied
======================= Problem parameters ======================
           Nx, Ny, Nz           = 32, 32, 32
           Lx, Ly, Lz           = 6.283185, 6.283185, 6.283185
           dx, dy, dz           = 0.196350, 0.196350, 0.196350
           Time stepping method = CONSTANT_CFL_NUM
           CFL_num              = 0.600000
           prow, pcol           = 4, 4
           fileIO               = false
================================================================
Finished X matrices initialization
Finished Y matrices initialization
Finished Z matrices initialization
Finished LU initialization
Finished initialization
TKE, Enstrophy = 4096, 24576
  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
   715 |  2.1201e+00 |  2.9574e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   716 |  2.1230e+00 |  2.9574e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   717 |  2.1260e+00 |  2.9574e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   718 |  2.1290e+00 |  2.9574e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   719 |  2.1319e+00 |  2.9573e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   720 |  2.1349e+00 |  2.9573e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   721 |  2.1378e+00 |  2.9572e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   722 |  2.1408e+00 |  2.9571e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   723 |  2.1437e+00 |  2.9571e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   724 |  2.1467e+00 |  2.9571e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   725 |  2.1497e+00 |  2.9570e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   726 |  2.1526e+00 |  2.9570e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   727 |  2.1556e+00 |  2.9570e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   728 |  2.1585e+00 |  2.9570e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   729 |  2.1615e+00 |  2.9570e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   730 |  2.1644e+00 |  2.9570e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   731 |  2.1674e+00 |  2.9570e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   732 |  2.1704e+00 |  2.9570e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   733 |  2.1733e+00 |  2.9570e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   734 |  2.1763e+00 |  2.9569e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   735 |  2.1792e+00 |  2.9569e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   736 |  2.1822e+00 |  2.9569e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   737 |  2.1851e+00 |  2.9568e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   738 |  2.1881e+00 |  2.9567e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   739 |  2.1910e+00 |  2.9566e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   740 |  2.1940e+00 |  2.9565e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   741 |  2.1970e+00 |  2.9565e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   742 |  2.1999e+00 |  2.9565e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   743 |  2.2029e+00 |  2.9565e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   744 |  2.2058e+00 |  2.9566e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   745 |  2.2088e+00 |  2.9566e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   746 |  2.2117e+00 |  2.9567e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   747 |  2.2147e+00 |  2.9567e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   748 |  2.2177e+00 |  2.9566e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   749 |  2.2206e+00 |  2.9566e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   750 |  2.2236e+00 |  2.9564e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
   751 |  2.2265e+00 |  2.9563e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00 |  0.0000e+00
   752 |  2.2295e+00 |  2.9561e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   753 |  2.2324e+00 |  2.9560e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   754 |  2.2354e+00 |  2.9559e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   755 |  2.2384e+00 |  2.9558e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   756 |  2.2413e+00 |  2.9557e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   757 |  2.2443e+00 |  2.9557e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   758 |  2.2472e+00 |  2.9556e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   759 |  2.2502e+00 |  2.9556e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   760 |  2.2531e+00 |  2.9556e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   761 |  2.2561e+00 |  2.9557e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   762 |  2.2590e+00 |  2.9557e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   763 |  2.2620e+00 |  2.9557e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   764 |  2.2650e+00 |  2.9557e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   765 |  2.2679e+00 |  2.9556e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   766 |  2.2709e+00 |  2.9556e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   767 |  2.2738e+00 |  2.9556e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   768 |  2.2768e+00 |  2.9555e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   769 |  2.2797e+00 |  2.9555e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   770 |  2.2827e+00 |  2.9555e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   771 |  2.2856e+00 |  2.9555e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   772 |  2.2886e+00 |  2.9555e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   773 |  2.2916e+00 |  2.9554e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   774 |  2.2945e+00 |  2.9554e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   775 |  2.2975e+00 |  2.9553e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   776 |  2.3004e+00 |  2.9552e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   777 |  2.3034e+00 |  2.9552e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   778 |  2.3063e+00 |  2.9551e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   779 |  2.3093e+00 |  2.9550e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   780 |  2.3122e+00 |  2.9550e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   781 |  2.3152e+00 |  2.9549e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   782 |  2.3181e+00 |  2.9549e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   783 |  2.3211e+00 |  2.9549e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   784 |  2.3241e+00 |  2.9550e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   785 |  2.3270e+00 |  2.9550e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   786 |  2.3300e+00 |  2.9551e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   787 |  2.3329e+00 |  2.9551e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   788 |  2.3359e+00 |  2.9550e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   789 |  2.3388e+00 |  2.9549e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   790 |  2.3418e+00 |  2.9549e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   791 |  2.3447e+00 |  2.9548e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   792 |  2.3477e+00 |  2.9547e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   793 |  2.3507e+00 |  2.9545e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   794 |  2.3536e+00 |  2.9545e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   795 |  2.3566e+00 |  2.9544e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   796 |  2.3595e+00 |  2.9543e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   797 |  2.3625e+00 |  2.9543e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   798 |  2.3654e+00 |  2.9542e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   799 |  2.3684e+00 |  2.9542e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   800 |  2.3713e+00 |  2.9542e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
   801 |  2.3743e+00 |  2.9542e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00 |  0.0000e+00
   802 |  2.3772e+00 |  2.9542e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   803 |  2.3802e+00 |  2.9542e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   804 |  2.3831e+00 |  2.9542e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   805 |  2.3861e+00 |  2.9542e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   806 |  2.3891e+00 |  2.9543e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   807 |  2.3920e+00 |  2.9543e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   808 |  2.3950e+00 |  2.9544e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   809 |  2.3979e+00 |  2.9543e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   810 |  2.4009e+00 |  2.9542e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   811 |  2.4038e+00 |  2.9541e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   812 |  2.4068e+00 |  2.9540e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   813 |  2.4097e+00 |  2.9539e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   814 |  2.4127e+00 |  2.9538e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   815 |  2.4156e+00 |  2.9536e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   816 |  2.4186e+00 |  2.9535e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   817 |  2.4216e+00 |  2.9535e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   818 |  2.4245e+00 |  2.9536e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   819 |  2.4275e+00 |  2.9536e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   820 |  2.4304e+00 |  2.9536e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   821 |  2.4334e+00 |  2.9537e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   822 |  2.4363e+00 |  2.9537e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   823 |  2.4393e+00 |  2.9538e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   824 |  2.4422e+00 |  2.9538e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   825 |  2.4452e+00 |  2.9539e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   826 |  2.4481e+00 |  2.9539e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   827 |  2.4511e+00 |  2.9538e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   828 |  2.4540e+00 |  2.9537e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   829 |  2.4570e+00 |  2.9536e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   830 |  2.4599e+00 |  2.9535e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   831 |  2.4629e+00 |  2.9534e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   832 |  2.4659e+00 |  2.9533e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   833 |  2.4688e+00 |  2.9532e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   834 |  2.4718e+00 |  2.9532e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   835 |  2.4747e+00 |  2.9532e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   836 |  2.4777e+00 |  2.9532e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   837 |  2.4806e+00 |  2.9533e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   838 |  2.4836e+00 |  2.9533e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   839 |  2.4865e+00 |  2.9533e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   840 |  2.4895e+00 |  2.9533e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   841 |  2.4924e+00 |  2.9534e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   842 |  2.4954e+00 |  2.9533e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   843 |  2.4983e+00 |  2.9533e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   844 |  2.5013e+00 |  2.9532e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   845 |  2.5042e+00 |  2.9532e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   846 |  2.5072e+00 |  2.9531e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   847 |  2.5102e+00 |  2.9530e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   848 |  2.5131e+00 |  2.9529e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   849 |  2.5161e+00 |  2.9528e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   850 |  2.5190e+00 |  2.9528e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
   851 |  2.5220e+00 |  2.9527e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00 |  0.0000e+00
   852 |  2.5249e+00 |  2.9527e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   853 |  2.5279e+00 |  2.9527e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   854 |  2.5308e+00 |  2.9526e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   855 |  2.5338e+00 |  2.9524e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   856 |  2.5367e+00 |  2.9523e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   857 |  2.5397e+00 |  2.9524e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   858 |  2.5426e+00 |  2.9526e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   859 |  2.5456e+00 |  2.9529e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   860 |  2.5485e+00 |  2.9528e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   861 |  2.5515e+00 |  2.9528e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   862 |  2.5544e+00 |  2.9527e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   863 |  2.5574e+00 |  2.9526e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   864 |  2.5604e+00 |  2.9524e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   865 |  2.5633e+00 |  2.9523e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   866 |  2.5663e+00 |  2.9522e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   867 |  2.5692e+00 |  2.9522e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   868 |  2.5722e+00 |  2.9523e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   869 |  2.5751e+00 |  2.9523e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   870 |  2.5781e+00 |  2.9521e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   871 |  2.5810e+00 |  2.9519e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   872 |  2.5840e+00 |  2.9518e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   873 |  2.5869e+00 |  2.9517e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   874 |  2.5899e+00 |  2.9517e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   875 |  2.5928e+00 |  2.9518e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   876 |  2.5958e+00 |  2.9518e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   877 |  2.5987e+00 |  2.9519e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   878 |  2.6017e+00 |  2.9519e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0003e+00 |  0.0000e+00
   879 |  2.6046e+00 |  2.9519e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   880 |  2.6076e+00 |  2.9519e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   881 |  2.6105e+00 |  2.9519e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   882 |  2.6135e+00 |  2.9519e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   883 |  2.6164e+00 |  2.9518e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   884 |  2.6194e+00 |  2.9517e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   885 |  2.6223e+00 |  2.9517e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   886 |  2.6253e+00 |  2.9517e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   887 |  2.6282e+00 |  2.9517e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   888 |  2.6312e+00 |  2.9516e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   889 |  2.6341e+00 |  2.9514e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   890 |  2.6371e+00 |  2.9513e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   891 |  2.6400e+00 |  2.9514e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   892 |  2.6430e+00 |  2.9513e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   893 |  2.6460e+00 |  2.9513e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   894 |  2.6489e+00 |  2.9514e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0002e+00 |  0.0000e+00
   895 |  2.6519e+00 |  2.9513e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0001e+00 |  0.0000e+00
   896 |  2.6548e+00 |  2.9512e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  1.0001e+00 |  0.0000e+00
